Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-52318-80-6,172.16.0.1,52318.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5906119.0,4.0,4.0,358.0,1707.0,358.0,0.0,89.5,179.0,1707.0,0.0,426.75,853.5,349.6373845,1.354527398,843731.2857,1861470.073,5001625.0,121.0,904494.0,301498.0,492289.9641,869619.0,755.0,5905979.0,1968659.667,2660318.785,5002282.0,33342.0,0.0,0.0,0.0,0.0,136.0,136.0,0.677263699,0.677263699,0.0,1707.0,229.4444444,566.5918088,321026.2778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,258.125,89.5,426.75,136.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,358.0,4.0,1707.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52300-80-6,172.16.0.1,52300.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,6236799.0,6.0,5.0,759.0,6093.0,395.0,0.0,126.5,196.217991,5330.0,0.0,1218.6,2321.967872,1098.640505,1.76372527,623679.9,1582999.337,5003608.0,85.0,1233191.0,246638.2,525015.8106,1185702.0,688.0,6236714.0,1559178.5,2361518.845,5004574.0,21661.0,0.0,0.0,0.0,0.0,200.0,168.0,0.962031965,0.801693305,0.0,5330.0,571.0,1518.584808,2306099.818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,622.9090909,126.5,1218.6,200.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,759.0,5.0,6093.0,29200.0,243.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52298-80-6,172.16.0.1,52298.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,60168745.0,206.0,106.0,47903.0,183657.0,585.0,0.0,232.538835,248.5200212,4344.0,0.0,1732.613208,555.8846844,3848.50972,5.185416448,193468.6334,359100.8173,1046237.0,4.0,60200000.0,293491.7268,408016.5506,1046237.0,4.0,60200000.0,573034.219,411815.2183,1051112.0,5.0,0.0,0.0,0.0,0.0,6600.0,3400.0,3.42370445,1.761711998,0.0,4344.0,739.8083067,806.9070986,651099.0657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,742.1794872,232.538835,1732.613208,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,47903.0,106.0,183657.0,29200.0,1144.0,101.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52300-80-6,172.16.0.1,52300.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25974.02597,77.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,12987.01299,12987.01299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,324.0,243.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52318-80-6,172.16.0.1,52318.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,79.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25316.4557,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,12658.22785,12658.22785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,255.0,235.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52386-80-6,172.16.0.1,52386.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5431774.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736407663,1810591.333,3135274.958,5430895.0,148.0,5431774.0,2715887.0,3839601.136,5430895.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.552305748,0.184101916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52400-80-6,172.16.0.1,52400.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5138861.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778382603,1712953.667,2966159.83,5137980.0,126.0,5138861.0,2569430.5,3632477.539,5137980.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.583786952,0.194595651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52414-80-6,172.16.0.1,52414.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5846705.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684146028,1948901.667,3374913.421,5845916.0,148.0,5846705.0,2923352.5,4133128.939,5845916.0,789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.513109521,0.171036507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52454-80-6,172.16.0.1,52454.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5028615.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795447653,1676205.0,2902522.26,5027749.0,151.0,5028615.0,2514307.5,3554543.058,5027749.0,866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.59658574,0.198861913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52494-80-6,172.16.0.1,52494.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5175643.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.772850832,1725214.333,2987389.003,5174754.0,94.0,5175643.0,2587821.5,3658475.026,5174754.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.579638124,0.193212708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52508-80-6,172.16.0.1,52508.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5879737.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.680302537,1959912.333,3394068.457,5879045.0,130.0,5879737.0,2939868.5,4156623.269,5879045.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.510226903,0.170075634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52534-80-6,172.16.0.1,52534.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5296701.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755187049,1765567.0,3057284.466,5295815.0,126.0,5296701.0,2648350.5,3744080.202,5295815.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.566390287,0.188796762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52548-80-6,172.16.0.1,52548.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5032535.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794828054,1677511.667,2904781.148,5031664.0,100.0,5032535.0,2516267.5,3557307.845,5031664.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.59612104,0.198707013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52574-80-6,172.16.0.1,52574.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5500666.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727184672,1833555.333,3175039.386,5499775.0,100.0,5500666.0,2750333.0,3888298.165,5499775.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.545388504,0.181796168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52588-80-6,172.16.0.1,52588.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5212381.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767403611,1737460.333,3008578.91,5211468.0,132.0,5212381.0,2606190.5,3684418.774,5211468.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.575552708,0.191850903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52602-80-6,172.16.0.1,52602.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5915952.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676138008,1971984.0,3414810.061,5915067.0,132.0,5915952.0,2957976.0,4181958.197,5915067.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.507103506,0.169034502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52628-80-6,172.16.0.1,52628.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5378518.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743699287,1792839.333,3104674.81,5377809.0,149.0,5378518.0,2689259.0,3802183.873,5377809.0,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.557774465,0.185924822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52642-80-6,172.16.0.1,52642.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5116299.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.781815136,1705433.0,2953131.058,5115415.0,103.0,5116299.0,2558149.5,3616519.553,5115415.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.586361352,0.195453784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52668-80-6,172.16.0.1,52668.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5532025.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723062531,1844008.333,3193132.386,5531120.0,130.0,5532025.0,2766012.5,3910452.528,5531120.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.542296899,0.180765633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
172.16.0.1-192.168.10.50-52682-80-6,172.16.0.1,52682.0,192.168.10.50,80.0,6.0,6/7/2017 10:16,5262915.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.760035076,1754305.0,3037798.891,5262053.0,153.0,5262915.0,2631457.5,3720223.833,5262053.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.570026307,0.190008769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack  XSS
